,task,entry,dev_performance,test_performance
0,ag_news,ag_news_16_100,0.8729925987990503,0.5685989772616575
1,ag_news,ag_news_16_13,0.8301108374384236,0.28956616005617997
2,ag_news,ag_news_16_21,0.8915621734587252,0.6793479702655241
3,ag_news,ag_news_16_42,0.8750676406926406,0.3674592696046993
4,ag_news,ag_news_16_87,0.8607038123167157,0.23838957111134726
5,ag_news,mean,0.8660874125411112,0.4286723896598816
6,ag_news,std,0.020496763872452552,0.16835844905799993
7,,,,
8,ethos-disability,ethos-disability_16_100,0.9061583577712611,0.7588813303099018
9,ethos-disability,ethos-disability_16_13,0.9687194525904204,0.7398325358851674
10,ethos-disability,ethos-disability_16_21,0.9375,0.8438995215311005
11,ethos-disability,ethos-disability_16_42,1.0,0.855
12,ethos-disability,ethos-disability_16_87,0.9687194525904204,0.7319542253521127
13,ethos-disability,mean,0.9562194525904204,0.7859135226156564
14,ethos-disability,std,0.031892843872130004,0.05272782936492943
15,,,,
16,glue-cola,glue-cola_16_100,0.06950480468569159,0.03595975402172442
17,glue-cola,glue-cola_16_13,0.2581988897471611,-0.0007987517037422519
18,glue-cola,glue-cola_16_21,0.1796053020267749,0.04543990187676924
19,glue-cola,glue-cola_16_42,0.0,0.010422468894033114
20,glue-cola,glue-cola_16_87,0.4865336327998411,-0.02387059882393295
21,glue-cola,mean,0.19876852585189372,0.013430554852970317
22,glue-cola,std,0.16907157688738084,0.025040211356634305
23,,,,
24,wiki_split,wiki_split_32_100,0.8775392483849396,0.8729705355802889
25,wiki_split,wiki_split_32_13,0.8695949277397091,0.878391430304968
26,wiki_split,wiki_split_32_21,0.8905170231678059,0.8742351788760349
27,wiki_split,wiki_split_32_42,0.8848096093934458,0.8709554859349627
28,wiki_split,wiki_split_32_87,0.8601006342112487,0.8779703179595486
29,wiki_split,mean,0.8765122885794299,0.8749045897311607
30,wiki_split,std,0.010800231942983737,0.002875442362562435
31,,,,
